espresso,Iced Starbucks® Blonde Flat White,90,7,5
espresso,Iced Starbucks® Blonde Flat White,90,12,0
espresso,Iced Starbucks® Blonde Flat White,150,11,8
espresso,Iced Starbucks® Blonde Flat White,130,11,4.5
espresso,Iced Starbucks® Blonde Flat White,130,12,4
espresso,Iced Starbucks® Blonde Flat White,90,5,5
espresso,Iced Starbucks® Blonde Flat White,120,10,7
espresso,Iced Starbucks® Blonde Flat White,130,17,0
espresso,Iced Starbucks® Blonde Flat White,220,16,11
espresso,Iced Starbucks® Blonde Flat White,180,16,7
espresso,Iced Starbucks® Blonde Flat White,190,18,5
espresso,Iced Starbucks® Blonde Vanilla Latte,80,12,3
espresso,Iced Starbucks® Blonde Vanilla Latte,100,15,4
espresso,Iced Starbucks® Blonde Vanilla Latte,100,18,0
espresso,Iced Starbucks® Blonde Vanilla Latte,150,18,6
espresso,Iced Starbucks® Blonde Vanilla Latte,130,18,3.5
espresso,Iced Starbucks® Blonde Vanilla Latte,130,19,3
espresso,Iced Starbucks® Blonde Vanilla Latte,120,17,3.5
espresso,Iced Starbucks® Blonde Vanilla Latte,140,21,5
espresso,Iced Starbucks® Blonde Vanilla Latte,140,25,0
espresso,Iced Starbucks® Blonde Vanilla Latte,200,25,7
espresso,Iced Starbucks® Blonde Vanilla Latte,180,25,4.5
espresso,Iced Starbucks® Blonde Vanilla Latte,180,26,3.5
espresso,Iced Starbucks® Blonde Vanilla Latte,180,28,5
espresso,Iced Starbucks® Blonde Vanilla Latte,210,34,7
espresso,Iced Starbucks® Blonde Vanilla Latte,210,39,0
espresso,Iced Starbucks® Blonde Vanilla Latte,300,39,10
espresso,Iced Starbucks® Blonde Vanilla Latte,260,39,6
espresso,Iced Starbucks® Blonde Vanilla Latte,270,40,5
espresso,Iced Vanilla Bean Coconutmilk Latte,160,19,7
espresso,Iced Vanilla Bean Coconutmilk Latte,90,12,4
espresso,Iced Vanilla Bean Coconutmilk Latte,90,16,0
espresso,Iced Vanilla Bean Coconutmilk Latte,140,15,6
espresso,Iced Vanilla Bean Coconutmilk Latte,120,15,3.5
espresso,Iced Vanilla Bean Coconutmilk Latte,130,16,3
espresso,Iced Vanilla Bean Coconutmilk Latte,70,9,3
espresso,Iced Vanilla Bean Coconutmilk Latte,140,21,5
espresso,Iced Vanilla Bean Coconutmilk Latte,140,25,0
espresso,Iced Vanilla Bean Coconutmilk Latte,210,25,8
espresso,Iced Vanilla Bean Coconutmilk Latte,180,25,5
espresso,Iced Vanilla Bean Coconutmilk Latte,190,25,4
espresso,Iced Vanilla Bean Coconutmilk Latte,120,16,4
espresso,Iced Vanilla Bean Coconutmilk Latte,220,31,8
espresso,Iced Vanilla Bean Coconutmilk Latte,220,37,0
espresso,Iced Vanilla Bean Coconutmilk Latte,320,37,12
espresso,Iced Vanilla Bean Coconutmilk Latte,280,37,7
espresso,Iced Vanilla Bean Coconutmilk Latte,280,38,6
espresso,Iced White Chocolate Mocha,430,53,19
espresso,Iced White Chocolate Mocha,190,29,6
espresso,Iced White Chocolate Mocha,200,32,7
espresso,Iced White Chocolate Mocha,280,34,15
espresso,Iced White Chocolate Mocha,200,35,3.5
espresso,Iced White Chocolate Mocha,280,37,12
espresso,Iced White Chocolate Mocha,240,35,8
espresso,Iced White Chocolate Mocha,330,37,16
espresso,Iced White Chocolate Mocha,230,35,6
espresso,Iced White Chocolate Mocha,310,37,14
espresso,Iced White Chocolate Mocha,230,35,6
espresso,Iced White Chocolate Mocha,310,37,14
espresso,Iced White Chocolate Mocha,270,32,14
espresso,Iced White Chocolate Mocha,250,39,8
espresso,Iced White Chocolate Mocha,270,42,9
espresso,Iced White Chocolate Mocha,380,46,20
espresso,Iced White Chocolate Mocha,270,46,4.5
espresso,Iced White Chocolate Mocha,380,49,16
espresso,Iced White Chocolate Mocha,320,46,11
espresso,Iced White Chocolate Mocha,440,49,22
espresso,Iced White Chocolate Mocha,300,46,8
espresso,Iced White Chocolate Mocha,420,49,20
espresso,Iced White Chocolate Mocha,310,46,8
espresso,Iced White Chocolate Mocha,420,50,19
espresso,Iced White Chocolate Mocha,360,42,19
espresso,Iced White Chocolate Mocha,370,58,11
espresso,Iced White Chocolate Mocha,400,63,13
espresso,Iced White Chocolate Mocha,510,66,24
espresso,Iced White Chocolate Mocha,400,68,7
espresso,Iced White Chocolate Mocha,510,71,18
espresso,Iced White Chocolate Mocha,470,67,16
espresso,Iced White Chocolate Mocha,580,71,27
espresso,Iced White Chocolate Mocha,440,67,12
espresso,Iced White Chocolate Mocha,560,71,23
espresso,Iced White Chocolate Mocha,450,68,11
espresso,Iced White Chocolate Mocha,560,72,22
espresso,Latte Macchiato,50,2,3
espresso,Latte Macchiato,70,5,3.5
espresso,Latte Macchiato,60,8,0
espresso,Latte Macchiato,110,8,5
espresso,Latte Macchiato,90,8,3.5
espresso,Latte Macchiato,90,8,2.5
espresso,Latte Macchiato,80,4,4.5
espresso,Latte Macchiato,100,9,6
espresso,Latte Macchiato,100,13,0
espresso,Latte Macchiato,170,13,9
espresso,Latte Macchiato,140,13,5
espresso,Latte Macchiato,140,13,4
espresso,Latte Macchiato,100,5,6
espresso,Latte Macchiato,130,11,8
espresso,Latte Macchiato,130,17,0
espresso,Latte Macchiato,220,17,11
espresso,Latte Macchiato,190,17,7
espresso,Latte Macchiato,180,17,5
espresso,Latte Macchiato,130,7,8
espresso,Latte Macchiato,170,15,10
espresso,Latte Macchiato,170,23,0
espresso,Latte Macchiato,290,22,15
espresso,Latte Macchiato,240,22,9
espresso,Latte Macchiato,240,23,7
espresso,Pumpkin Spice Latte,120,19,3
espresso,Pumpkin Spice Latte,170,20,8
espresso,Pumpkin Spice Latte,130,22,3.5
espresso,Pumpkin Spice Latte,180,23,9
espresso,Pumpkin Spice Latte,130,24,0
espresso,Pumpkin Spice Latte,180,26,5
espresso,Pumpkin Spice Latte,170,24,5
espresso,Pumpkin Spice Latte,230,26,10
espresso,Pumpkin Spice Latte,160,24,3.5
espresso,Pumpkin Spice Latte,210,26,8
espresso,Pumpkin Spice Latte,160,24,2.5
espresso,Pumpkin Spice Latte,210,26,8
espresso,Pumpkin Spice Latte,180,28,4.5
espresso,Pumpkin Spice Latte,240,30,11
espresso,Pumpkin Spice Latte,200,33,6
espresso,Pumpkin Spice Latte,260,35,12
espresso,Pumpkin Spice Latte,200,38,0
espresso,Pumpkin Spice Latte,260,39,6
espresso,Pumpkin Spice Latte,270,37,8
espresso,Pumpkin Spice Latte,330,39,15
espresso,Pumpkin Spice Latte,240,37,5
espresso,Pumpkin Spice Latte,300,39,11
espresso,Pumpkin Spice Latte,240,38,4
espresso,Pumpkin Spice Latte,300,39,10
espresso,Pumpkin Spice Latte,230,38,6
espresso,Pumpkin Spice Latte,300,40,13
espresso,Pumpkin Spice Latte,260,44,7
espresso,Pumpkin Spice Latte,340,46,14
espresso,Pumpkin Spice Latte,260,49,0
espresso,Pumpkin Spice Latte,330,51,7
espresso,Pumpkin Spice Latte,350,48,11
espresso,Pumpkin Spice Latte,420,50,18
espresso,Pumpkin Spice Latte,310,48,7
espresso,Pumpkin Spice Latte,380,50,14
espresso,Pumpkin Spice Latte,310,49,5
espresso,Pumpkin Spice Latte,380,51,12
espresso,Pumpkin Spice Latte,290,47,7
espresso,Pumpkin Spice Latte,360,49,14
espresso,Pumpkin Spice Latte,330,55,10
espresso,Pumpkin Spice Latte,410,57,17
espresso,Pumpkin Spice Latte,330,62,0.5
espresso,Pumpkin Spice Latte,400,64,8
espresso,Pumpkin Spice Latte,440,62,14
espresso,Pumpkin Spice Latte,520,64,21
espresso,Pumpkin Spice Latte,400,62,9
espresso,Pumpkin Spice Latte,470,64,16
espresso,Pumpkin Spice Latte,400,62,7
espresso,Pumpkin Spice Latte,470,64,14
espresso,Salted Caramel Mocha,150,22,3.5
espresso,Salted Caramel Mocha,220,27,10
espresso,Salted Caramel Mocha,160,24,4.5
espresso,Salted Caramel Mocha,240,29,10
espresso,Salted Caramel Mocha,160,26,1.5
espresso,Salted Caramel Mocha,240,32,7
espresso,Salted Caramel Mocha,200,26,6
espresso,Salted Caramel Mocha,270,31,12
espresso,Salted Caramel Mocha,180,26,4
espresso,Salted Caramel Mocha,260,31,10
espresso,Salted Caramel Mocha,180,27,3.5
espresso,Salted Caramel Mocha,260,32,9
espresso,Salted Caramel Mocha,220,33,6
espresso,Salted Caramel Mocha,310,39,13
espresso,Salted Caramel Mocha,250,37,7
espresso,Salted Caramel Mocha,340,43,14
espresso,Salted Caramel Mocha,240,41,2
espresso,Salted Caramel Mocha,330,47,9
espresso,Salted Caramel Mocha,300,40,9
espresso,Salted Caramel Mocha,400,46,16
espresso,Salted Caramel Mocha,280,40,6
espresso,Salted Caramel Mocha,370,46,14
espresso,Salted Caramel Mocha,280,41,5
espresso,Salted Caramel Mocha,370,47,13
espresso,Salted Caramel Mocha,300,43,7
espresso,Salted Caramel Mocha,400,50,15
espresso,Salted Caramel Mocha,320,48,9
espresso,Salted Caramel Mocha,420,55,17
espresso,Salted Caramel Mocha,320,53,3
espresso,Salted Caramel Mocha,420,60,11
espresso,Salted Caramel Mocha,400,53,12
espresso,Salted Caramel Mocha,500,59,20
espresso,Salted Caramel Mocha,360,53,8
espresso,Salted Caramel Mocha,470,59,16
espresso,Salted Caramel Mocha,360,53,7
espresso,Salted Caramel Mocha,470,60,15
espresso,Salted Caramel Mocha,370,54,10
espresso,Salted Caramel Mocha,470,61,18
espresso,Salted Caramel Mocha,410,61,12
espresso,Salted Caramel Mocha,510,68,20
espresso,Salted Caramel Mocha,400,67,3.5
espresso,Salted Caramel Mocha,510,74,12
espresso,Salted Caramel Mocha,500,67,15
espresso,Salted Caramel Mocha,610,73,23
espresso,Salted Caramel Mocha,460,67,11
espresso,Salted Caramel Mocha,570,73,19
espresso,Salted Caramel Mocha,460,67,9
espresso,Salted Caramel Mocha,560,74,17
espresso,Skinny Mocha,80,8,1
espresso,Skinny Mocha,130,12,1
espresso,Skinny Mocha,170,15,1.5
espresso,Skinny Mocha,210,20,2
espresso,Starbucks Doubleshot® on Ice Beverage,60,11,1
espresso,Starbucks Doubleshot® on Ice Beverage,25,1,1
espresso,Starbucks Doubleshot® on Ice Beverage,70,12,1.5
espresso,Starbucks Doubleshot® on Ice Beverage,30,2,1.5
espresso,Starbucks Doubleshot® on Ice Beverage,70,13,0
espresso,Starbucks Doubleshot® on Ice Beverage,30,3,0
espresso,Starbucks Doubleshot® on Ice Beverage,90,13,2
espresso,Starbucks Doubleshot® on Ice Beverage,45,3,2
espresso,Starbucks Doubleshot® on Ice Beverage,80,13,1
espresso,Starbucks Doubleshot® on Ice Beverage,80,13,1
espresso,Starbucks Doubleshot® on Ice Beverage,80,13,1
espresso,Starbucks Doubleshot® on Ice Beverage,40,3,1
espresso,Starbucks Doubleshot® on Ice Beverage,90,16,1
espresso,Starbucks Doubleshot® on Ice Beverage,30,1,1
espresso,Starbucks Doubleshot® on Ice Beverage,90,17,1.5
espresso,Starbucks Doubleshot® on Ice Beverage,35,2,1.5
espresso,Starbucks Doubleshot® on Ice Beverage,90,18,0
espresso,Starbucks Doubleshot® on Ice Beverage,35,3,0
espresso,Starbucks Doubleshot® on Ice Beverage,110,18,2
espresso,Starbucks Doubleshot® on Ice Beverage,50,3,2
espresso,Starbucks Doubleshot® on Ice Beverage,100,18,1
espresso,Starbucks Doubleshot® on Ice Beverage,100,18,1
espresso,Starbucks Doubleshot® on Ice Beverage,100,18,1
espresso,Starbucks Doubleshot® on Ice Beverage,45,3,1
espresso,Starbucks Doubleshot® on Ice Beverage,140,26,1.5
espresso,Starbucks Doubleshot® on Ice Beverage,45,1,1.5
espresso,Starbucks Doubleshot® on Ice Beverage,150,28,2
espresso,Starbucks Doubleshot® on Ice Beverage,50,3,2
espresso,Starbucks Doubleshot® on Ice Beverage,150,29,0
espresso,Starbucks Doubleshot® on Ice Beverage,50,5,0
espresso,Starbucks Doubleshot® on Ice Beverage,180,29,3
espresso,Starbucks Doubleshot® on Ice Beverage,80,4,3
espresso,Starbucks Doubleshot® on Ice Beverage,170,29,2
espresso,Starbucks Doubleshot® on Ice Beverage,170,29,2
espresso,Starbucks Doubleshot® on Ice Beverage,170,29,1.5
espresso,Starbucks Doubleshot® on Ice Beverage,70,5,1.5
espresso,Starbucks® Blonde Caffè Americano,5,0,0
espresso,Starbucks® Blonde Caffè Americano,10,0,0
espresso,Starbucks® Blonde Caffè Americano,15,0,0
espresso,Starbucks® Blonde Caffè Americano,15,0,0
espresso,Starbucks® Blonde Caffè Latte,50,3,3
espresso,Starbucks® Blonde Caffè Latte,70,6,4
espresso,Starbucks® Blonde Caffè Latte,70,9,0
espresso,Starbucks® Blonde Caffè Latte,120,9,6
espresso,Starbucks® Blonde Caffè Latte,100,9,3.5
espresso,Starbucks® Blonde Caffè Latte,100,9,3
espresso,Starbucks® Blonde Caffè Latte,80,4,5
espresso,Starbucks® Blonde Caffè Latte,110,9,7
espresso,Starbucks® Blonde Caffè Latte,100,14,0
espresso,Starbucks® Blonde Caffè Latte,180,14,9
espresso,Starbucks® Blonde Caffè Latte,150,14,6
espresso,Starbucks® Blonde Caffè Latte,150,14,4.5
espresso,Starbucks® Blonde Caffè Latte,100,5,6
espresso,Starbucks® Blonde Caffè Latte,140,12,8
espresso,Starbucks® Blonde Caffè Latte,130,18,0
espresso,Starbucks® Blonde Caffè Latte,230,18,12
espresso,Starbucks® Blonde Caffè Latte,190,18,7
espresso,Starbucks® Blonde Caffè Latte,190,18,6
espresso,Starbucks® Blonde Caffè Latte,130,7,8
espresso,Starbucks® Blonde Caffè Latte,170,15,11
espresso,Starbucks® Blonde Caffè Latte,170,24,0
espresso,Starbucks® Blonde Caffè Latte,300,23,15
espresso,Starbucks® Blonde Caffè Latte,250,23,9
espresso,Starbucks® Blonde Caffè Latte,240,23,7
espresso,Starbucks® Blonde Caramel Cloud Macchiato,100,14,3.5
espresso,Starbucks® Blonde Caramel Cloud Macchiato,120,16,4
espresso,Starbucks® Blonde Caramel Cloud Macchiato,110,19,1
espresso,Starbucks® Blonde Caramel Cloud Macchiato,160,19,6
espresso,Starbucks® Blonde Caramel Cloud Macchiato,140,19,4
espresso,Starbucks® Blonde Caramel Cloud Macchiato,140,19,3
espresso,Starbucks® Blonde Caramel Cloud Macchiato,150,21,5
espresso,Starbucks® Blonde Caramel Cloud Macchiato,170,24,6
espresso,Starbucks® Blonde Caramel Cloud Macchiato,170,28,1.5
espresso,Starbucks® Blonde Caramel Cloud Macchiato,240,28,9
espresso,Starbucks® Blonde Caramel Cloud Macchiato,210,28,6
espresso,Starbucks® Blonde Caramel Cloud Macchiato,210,28,5
espresso,Starbucks® Blonde Caramel Cloud Macchiato,200,26,7
espresso,Starbucks® Blonde Caramel Cloud Macchiato,220,30,8
espresso,Starbucks® Blonde Caramel Cloud Macchiato,220,35,1.5
espresso,Starbucks® Blonde Caramel Cloud Macchiato,300,34,11
espresso,Starbucks® Blonde Caramel Cloud Macchiato,270,34,7
espresso,Starbucks® Blonde Caramel Cloud Macchiato,270,36,6
espresso,Starbucks® Blonde Caramel Cloud Macchiato,240,31,8
espresso,Starbucks® Blonde Caramel Cloud Macchiato,270,37,10
espresso,Starbucks® Blonde Caramel Cloud Macchiato,270,44,1.5
espresso,Starbucks® Blonde Caramel Cloud Macchiato,380,43,14
espresso,Starbucks® Blonde Caramel Cloud Macchiato,330,43,9
espresso,Starbucks® Blonde Caramel Cloud Macchiato,330,44,7
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,110,15,3.5
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,120,17,4
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,120,20,1
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,160,19,6
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,140,19,4
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,140,20,3
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,160,22,5
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,180,25,6
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,180,29,1.5
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,240,29,9
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,220,29,6
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,220,29,5
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,200,27,7
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,230,31,8
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,230,37,1.5
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,310,36,11
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,280,36,8
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,280,37,6
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,250,33,8
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,280,38,10
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,280,45,2
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,390,44,14
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,340,44,9
espresso,Starbucks® Blonde Cocoa Cloud Macchiato,340,45,8
espresso,Starbucks® Blonde Doubleshot® On Ice,45,6,1
espresso,Starbucks® Blonde Doubleshot® On Ice,25,1,1
espresso,Starbucks® Blonde Doubleshot® On Ice,50,7,1.5
espresso,Starbucks® Blonde Doubleshot® On Ice,30,2,1.5
espresso,Starbucks® Blonde Doubleshot® On Ice,50,8,0
espresso,Starbucks® Blonde Doubleshot® On Ice,30,3,0
espresso,Starbucks® Blonde Doubleshot® On Ice,70,8,2
espresso,Starbucks® Blonde Doubleshot® On Ice,45,3,2
espresso,Starbucks® Blonde Doubleshot® On Ice,60,8,1
espresso,Starbucks® Blonde Doubleshot® On Ice,60,8,1
espresso,Starbucks® Blonde Doubleshot® On Ice,60,8,1
espresso,Starbucks® Blonde Doubleshot® On Ice,40,3,1
espresso,Starbucks® Blonde Doubleshot® On Ice,70,11,1
espresso,Starbucks® Blonde Doubleshot® On Ice,30,1,1
espresso,Starbucks® Blonde Doubleshot® On Ice,70,12,1.5
espresso,Starbucks® Blonde Doubleshot® On Ice,35,2,1.5
espresso,Starbucks® Blonde Doubleshot® On Ice,70,13,0
espresso,Starbucks® Blonde Doubleshot® On Ice,35,3,0
espresso,Starbucks® Blonde Doubleshot® On Ice,90,13,2
espresso,Starbucks® Blonde Doubleshot® On Ice,50,3,2
espresso,Starbucks® Blonde Doubleshot® On Ice,80,13,1
espresso,Starbucks® Blonde Doubleshot® On Ice,80,13,1
espresso,Starbucks® Blonde Doubleshot® On Ice,80,13,1
espresso,Starbucks® Blonde Doubleshot® On Ice,45,3,1
espresso,Starbucks® Blonde Doubleshot® On Ice,120,21,1.5
espresso,Starbucks® Blonde Doubleshot® On Ice,45,1,1.5
espresso,Starbucks® Blonde Doubleshot® On Ice,130,23,2
espresso,Starbucks® Blonde Doubleshot® On Ice,50,3,2
espresso,Starbucks® Blonde Doubleshot® On Ice,130,24,0
espresso,Starbucks® Blonde Doubleshot® On Ice,50,5,0
espresso,Starbucks® Blonde Doubleshot® On Ice,160,24,3
espresso,Starbucks® Blonde Doubleshot® On Ice,80,4,3
espresso,Starbucks® Blonde Doubleshot® On Ice,150,24,2
espresso,Starbucks® Blonde Doubleshot® On Ice,150,24,2
espresso,Starbucks® Blonde Doubleshot® On Ice,150,24,1.5
espresso,Starbucks® Blonde Doubleshot® On Ice,70,5,1.5
espresso,Starbucks® Blonde Flat White,50,2,3
espresso,Starbucks® Blonde Flat White,60,5,4
espresso,Starbucks® Blonde Flat White,60,8,0
espresso,Starbucks® Blonde Flat White,110,8,5
espresso,Starbucks® Blonde Flat White,90,8,3.5
espresso,Starbucks® Blonde Flat White,90,9,2.5
espresso,Starbucks® Blonde Flat White,70,4,4.5
espresso,Starbucks® Blonde Flat White,100,9,6
espresso,Starbucks® Blonde Flat White,100,13,0
espresso,Starbucks® Blonde Flat White,170,13,9
espresso,Starbucks® Blonde Flat White,140,13,5
espresso,Starbucks® Blonde Flat White,140,14,4
espresso,Starbucks® Blonde Flat White,100,5,6
espresso,Starbucks® Blonde Flat White,130,11,8
espresso,Starbucks® Blonde Flat White,130,17,0
espresso,Starbucks® Blonde Flat White,220,17,11
espresso,Starbucks® Blonde Flat White,180,17,7
espresso,Starbucks® Blonde Flat White,190,18,5
espresso,Starbucks® Blonde Flat White,120,7,8
espresso,Starbucks® Blonde Flat White,170,15,10
espresso,Starbucks® Blonde Flat White,170,23,0
espresso,Starbucks® Blonde Flat White,290,22,15
espresso,Starbucks® Blonde Flat White,240,22,9
espresso,Starbucks® Blonde Flat White,240,23,7
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,120,19,3
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,200,22,11
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,130,22,3.5
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,210,24,11
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,130,25,0
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,210,27,8
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,180,24,6
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,260,27,13
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,160,24,3.5
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,240,27,11
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,160,25,3
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,240,27,11
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,170,28,3.5
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,280,32,15
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,190,31,4.5
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,300,34,15
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,190,35,0
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,300,38,11
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,250,35,7
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,360,38,18
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,220,35,4.5
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,330,38,15
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,230,36,3.5
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,340,39,14
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,260,46,5
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,370,49,16
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,290,50,6
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,400,53,17
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,290,55,0
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,400,59,11
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,370,55,10
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,480,58,21
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,340,55,6
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,450,58,17
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,340,56,5
espresso,Starbucks® Blonde Iced Pumpkin Spice Latte,450,59,16
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,150,22,3.5
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,250,28,12
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,160,24,4
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,260,30,13
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,160,27,1.5
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,260,33,10
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,200,26,6
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,300,32,15
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,180,26,4
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,290,32,13
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,190,27,3.5
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,290,33,12
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,210,32,4.5
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,360,41,17
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,230,34,5
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,370,43,18
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,230,38,2
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,380,46,14
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,280,38,7
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,420,46,20
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,260,38,5
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,400,46,17
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,260,38,4.5
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,410,47,17
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,330,53,7
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,480,61,19
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,360,55,8
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,500,64,20
espresso,Starbucks® Blonde Iced Salted Caramel Mocha,360,60,3
